filename,field,question,regex_answer,qa_answer,qa_score,agree,chosen_answer,chosen_source,service_type,current_charges,null_file
121318507.html,court_name,Як називається суд?,Надіслано судом: 02, Мукачівського міськрайонного суду Закарпатської області,0.5576723217964172,False,Надіслано судом: 02,regex,Mobilisation,,
100601082.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 27.09.2021,0.4648771584033966,False,01.01.2019,regex,Contract,,
100601082.html,military_unit,Яка військова частина розглядається у справі?,Військової частини НОМЕР_1, Військової частини НОМЕР_1,0.768710196018219,True,Військової частини НОМЕР_1,regex,Contract,,
100601082.html,occupation,Яка посада військовослужбовця?,кухара їдальні взводу матеріально технічного забезпечення, кухара їдальні,0.5415469408035278,False,кухара їдальні взводу матеріально технічного забезпечення,regex,Contract,,
100601082.html,military_rank,Яке звання військовослужбовця?,матрос, кухара їдальні,0.2747577726840973,False,матрос,regex,Contract,,
100601082.html,offense_duration,Як довго тривав злочин?,," до трьох діб,",0.24313586950302124,False,,,Contract,,
100601082.html,fine_amount,Скільки гривень штрафу накладено?,,,0.5410910248756409,False,,,Contract,,
100601082.html,court_name,Як називається суд?,Надіслано судом: 27, Комінтернівського районного суду Одеської області,0.568920373916626,False,Надіслано судом: 27,regex,Contract,,
107576620.html,offense_date,"Якого дня, місяця та року відбувся злочин?",30 листопада 2022 року, 21.11.2022,0.5842781066894531,False,30 листопада 2022 року,regex,N/A,,
107576620.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.7306026220321655,True,військової частини НОМЕР_1,regex,N/A,,
107576620.html,occupation,Яка посада військовослужбовця?,, капітан,0.9846051335334778,False, капітан,qa,N/A,,
107576620.html,military_rank,Яке звання військовослужбовця?,капітан, капітан,0.9954215884208679,True,капітан,regex,N/A,,
107576620.html,offense_duration,Як довго тривав злочин?,7 год 0 хв, доби,0.03429880738258362,False,7 год 0 хв,regex,N/A,,
107576620.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.7075626254081726,False, 2465,qa,N/A,,
107576620.html,court_name,Як називається суд?,Надіслано судом: 30, Житомирського районного суду,0.4303929805755615,False,Надіслано судом: 30,regex,N/A,,
108166930.html,offense_date,"Якого дня, місяця та року відбувся злочин?",29 грудня 2022 року, 23 грудня,0.34729668498039246,False,29 грудня 2022 року,regex,N/A,,
108166930.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.4525408446788788,True,військової частини НОМЕР_1,regex,N/A,,
108166930.html,occupation,Яка посада військовослужбовця?,," старший стрілець третього стрілецького відділення,",0.38707661628723145,False," старший стрілець третього стрілецького відділення,",qa,N/A,,
108166930.html,military_rank,Яке звання військовослужбовця?,старший сержант," старший стрілець третього стрілецького відділення,",0.3852573037147522,False,старший сержант,regex,N/A,,
